



2020-05-07 15-10-13

0: loss=1.380, reward_mean=0.080, reward_bound=0.000, batch=8 
1: loss=1.379, reward_mean=0.030, reward_bound=0.000, batch=11 
2: loss=1.377, reward_mean=0.010, reward_bound=0.000, batch=12 
3: loss=1.375, reward_mean=0.010, reward_bound=0.000, batch=13 
4: loss=1.374, reward_mean=0.000, reward_bound=0.000, batch=13 
5: loss=1.372, reward_mean=0.000, reward_bound=0.000, batch=13 
6: loss=1.371, reward_mean=0.000, reward_bound=0.000, batch=13 
7: loss=1.368, reward_mean=0.030, reward_bound=0.000, batch=16 
8: loss=1.366, reward_mean=0.000, reward_bound=0.000, batch=16 
9: loss=1.367, reward_mean=0.040, reward_bound=0.000, batch=20 
10: loss=1.365, reward_mean=0.000, reward_bound=0.000, batch=20 
11: loss=1.362, reward_mean=0.030, reward_bound=0.000, batch=23 
12: loss=1.361, reward_mean=0.010, reward_bound=0.000, batch=24 
13: loss=1.357, reward_mean=0.030, reward_bound=0.000, batch=27 
14: loss=1.356, reward_mean=0.020, reward_bound=0.000, batch=29 
15: loss=1.353, reward_mean=0.010, reward_bound=0.000, batch=30 
16: loss=1.349, reward_mean=0.040, reward_bound=0.000, batch=34 
17: loss=1.346, reward_mean=0.020, reward_bound=0.000, batch=36 
18: loss=1.341, reward_mean=0.020, reward_bound=0.000, batch=38 
19: loss=1.333, reward_mean=0.050, reward_bound=0.000, batch=43 
20: loss=1.331, reward_mean=0.050, reward_bound=0.000, batch=48 
21: loss=1.328, reward_mean=0.020, reward_bound=0.000, batch=50 
22: loss=1.323, reward_mean=0.030, reward_bound=0.000, batch=53 
23: loss=1.318, reward_mean=0.030, reward_bound=0.000, batch=56 
24: loss=1.314, reward_mean=0.000, reward_bound=0.000, batch=56 
25: loss=1.307, reward_mean=0.040, reward_bound=0.000, batch=60 
26: loss=1.303, reward_mean=0.020, reward_bound=0.000, batch=62 
27: loss=1.297, reward_mean=0.040, reward_bound=0.000, batch=66 
28: loss=1.291, reward_mean=0.030, reward_bound=0.000, batch=69 
29: loss=1.287, reward_mean=0.010, reward_bound=0.000, batch=70 
30: loss=1.281, reward_mean=0.050, reward_bound=0.000, batch=75 
31: loss=1.273, reward_mean=0.080, reward_bound=0.000, batch=83 
32: loss=1.268, reward_mean=0.050, reward_bound=0.000, batch=88 
33: loss=1.263, reward_mean=0.050, reward_bound=0.000, batch=93 
34: loss=1.252, reward_mean=0.150, reward_bound=0.000, batch=108 
35: loss=1.241, reward_mean=0.070, reward_bound=0.000, batch=115 
36: loss=1.234, reward_mean=0.070, reward_bound=0.000, batch=122 
37: loss=1.230, reward_mean=0.100, reward_bound=0.000, batch=132 
